"Location","year","forst_ha_buff100","forst_ha_buff200","forst_ha_buff20","forst_ha_buff300","forst_ha_buff50","diff_ha_forst_20k_1yr","diff_ha_forst_20k_2yr","diff_ha_forst_20k_3yr","diff_ha_forst_20k_4yr","diff_ha_forst_20k_5yr","diff_ha_forst_50k_1yr","diff_ha_forst_50k_2yr","diff_ha_forst_50k_3yr","diff_ha_forst_50k_4yr","diff_ha_forst_50k_5yr","diff_ha_forst_100k_1yr","diff_ha_forst_100k_2yr","diff_ha_forst_100k_3yr","diff_ha_forst_100k_4yr","diff_ha_forst_100k_5yr","diff_ha_forst_200k_1yr","diff_ha_forst_200k_2yr","diff_ha_forst_200k_3yr","diff_ha_forst_200k_4yr","diff_ha_forst_200k_5yr","diff_ha_forst_300k_1yr","diff_ha_forst_300k_2yr","diff_ha_forst_300k_3yr","diff_ha_forst_300k_4yr","diff_ha_forst_300k_5yr","yrfac","spillprd","spillyr"
"Mbandza",2010,117992.05408198,726150.245736428,2957048.22778518,11141268.873515,24893996.4328504,-1291.71048500203,-1861.58275779523,-2194.00825025514,-2678.39968213206,-1909.07211386226,-8909.00319801643,-5869.68440979719,-4843.91431872174,3609.19106103107,7199.38637961447,0,37.9914848530025,37.9914848530025,37.9914848530025,37.9914848530025,-379.914848529268,-294.434007610311,-446.399947022321,-446.399947022321,-360.919106103247,-7503.31825841404,-10257.7009102721,-13107.0622742828,-15168.1003275476,-16098.8917063698,"2010","Mbandza_2010","N"
"Mbandza",2011,117925.568983487,725713.343660619,2954597.77701217,11130830.7130516,24882940.9107582,-2450.45077301376,-3742.16125801578,-4312.03353080899,-4644.45902326889,-5128.85045514582,-11055.5220922157,-19964.5252902322,-16925.2065020129,-15899.4364109375,-7446.33103118464,-66.4850984929944,-66.4850984929944,-28.493613639992,-28.493613639992,-28.493613639992,-436.902075808961,-816.816924338229,-731.336083419272,-883.302022831282,-883.302022831282,-10438.1604633909,-17941.4787218049,-20695.861373663,-23545.2227376737,-25606.2607909385,"2011","Mbandza_2011","N"
"Mbandza",2012,117925.568983487,725580.373463634,2951729.41990577,11099639.7039874,24847865.2723678,-2868.35710640019,-5318.80787941394,-6610.51836441597,-7180.39063720917,-7512.81612966908,-35075.6383904107,-46131.1604826264,-55040.1636806428,-52000.8448924236,-50975.0748013481,0,-66.4850984929944,-66.4850984929944,-28.493613639992,-28.493613639992,-132.970196985058,-569.872272794018,-949.787121323287,-864.306280404329,-1016.27221981634,-31191.0090642013,-41629.1695275921,-49132.4877860062,-51886.8704378642,-54736.2318018749,"2012","Mbandza_2012","N"
"Mbandza",2013,117925.568983487,725580.373463634,2951359.00292846,11098471.4658281,24846013.1874812,-370.416977310088,-3238.77408371028,-5689.22485672403,-6980.93534172606,-7550.80761451926,-1852.08488661051,-36927.7232770212,-47983.2453692369,-56892.2485672534,-53852.9297790341,0,0,-66.4850984929944,-66.4850984929944,-28.493613639992,0,-132.970196985058,-569.872272794018,-949.787121323287,-864.306280404329,-1168.23815928027,-32359.2472234815,-42797.4076868724,-50300.7259452865,-53055.1085971445,"2013","Mbandza_2013","N"
"Mbandza",2014,117982.556210766,725532.884107569,2951140.55189055,11095793.066146,24846165.1534206,-218.45103790611,-588.868015216198,-3457.22512161639,-5907.67589463014,-7199.38637963217,151.965939398855,-1700.11894721165,-36775.7573376223,-47831.2794298381,-56740.2826278545,56.9872272789944,56.9872272789944,56.9872272789944,-9.49787121400004,-9.49787121400004,-47.4893560655182,-47.4893560655182,-180.459553050576,-617.361628859537,-997.276477388805,-2678.39968211018,-3846.63784139045,-35037.6469055917,-45475.8073689826,-52979.1256273966,"2014","Mbandza_2014","N"
"Mbandza",2015,117982.556210766,725532.884107569,2951140.55189055,11095793.066146,24846165.1534206,0,-218.45103790611,-588.868015216198,-3457.22512161639,-5907.67589463014,0,151.965939398855,-1700.11894721165,-36775.7573376223,-47831.2794298381,0,56.9872272789944,56.9872272789944,56.9872272789944,-9.49787121400004,0,-47.4893560655182,-47.4893560655182,-180.459553050576,-617.361628859537,0,-2678.39968211018,-3846.63784139045,-35037.6469055917,-45475.8073689826,"2015","Mbandza_2015","N"
"Mbandza",2016,118058.539180472,725114.977774186,2950257.24986772,11102099.6526315,24866205.6616805,-883.302022836171,-883.302022836171,-1101.75306074228,-1472.17003805237,-4340.52714445256,20040.5082599185,20040.5082599185,20192.4741993174,18340.3893127069,-16735.2490777038,75.982969706005,75.982969706005,132.970196984999,132.970196984999,132.970196984999,-417.906333382474,-417.906333382474,-465.395689447992,-465.395689447992,-598.36588643305,6306.58648556471,6306.58648556471,3628.18680345453,2459.94864417426,-28731.060420027,"2016","Mbandza_2016","N"
"Mbandza",2017,118182.011506244,726055.267024297,2951434.98589816,11105632.8607229,24872797.1843025,1177.73603044311,294.434007606935,294.434007606935,75.9829697008245,-294.434007609263,6591.5226219967,26632.0308819152,26632.0308819152,26783.9968213141,24931.9119347036,123.472325772629,199.455295478634,199.455295478634,256.442522757628,256.442522757628,940.289250110392,522.382916727918,522.382916727918,474.8935606624,474.8935606624,3533.20809138194,9839.79457694665,9839.79457694665,7161.39489483647,5993.1567355562,"2017","Mbandza_2017","N"
"Mbandza",2018,118447.951900215,726644.135039517,2949706.37333736,11106516.1627457,24882304.553387,-1728.6125608026,-550.876530359499,-1434.17855319567,-1434.17855319567,-1652.62959110178,9507.36908447742,16098.8917064741,36139.3999663927,36139.3999663927,36291.3659057915,265.94039397045,389.412719743079,465.395689449084,465.395689449084,522.382916728078,588.868015220156,1529.15726533055,1111.25093194807,1111.25093194807,1063.76157588256,883.302022760734,4416.51011414267,10723.0965997074,10723.0965997074,8044.6969175972,"2018","Mbandza_2018","N"
"Mbandza",2019,118504.939127494,727081.037115325,2951007.58169356,11110286.8176174,24886559.5996905,1301.20835620724,-427.404204595368,750.331825847737,-132.970196988434,-132.970196988434,4255.04630349949,13762.4153879769,20353.9380099736,40394.4462698922,40394.4462698922,56.987227279009,322.927621249459,446.399947022088,522.382916728093,522.382916728093,436.902075808495,1025.77009102865,1966.05934113904,1548.15300775657,1548.15300775657,3770.65487167425,4653.95689443499,8187.16498581693,14493.7514713816,14493.7514713816,"2019","Mbandza_2019","N"
"Mbandza",2020,118542.930612347,728524.713539736,2954293.84513334,11125245.9647782,24908946.08214,3286.26343977591,4587.47179598315,2858.85923518054,4036.59526562365,3153.29324278748,22386.4824495353,26641.5287530348,36148.8978375122,42740.4204595089,62780.9287194274,37.9914848526969,94.9787121317058,360.919106102156,484.391431874785,560.37440158079,1443.67642441101,1880.5785002195,2469.44651543966,3409.73576555005,2991.82943216758,14959.1471608393,18729.8020325135,19613.1040552743,23146.3121466562,29452.8986322209,"2020","Mbandza_2020","N"
"Mbandza",2021,118580.922097199,728220.781660913,2953970.91751209,11119252.8080427,24890197.2843651,-322.927621246316,2963.3358185296,4264.54417473683,2535.93161393423,3713.66764437733,-18748.797774896,3637.68467463925,7892.73097813874,17400.1000626162,23991.6226846129,37.9914848527696,75.9829697054665,132.970196984475,398.910590954925,522.382916727554,-303.931878823205,1139.7445455878,1576.6466213963,2165.51463661646,3105.80388672685,-5993.15673547611,8965.99042536318,12736.6452970374,13619.9473197982,17153.1554111801,"2021","Mbandza_2021","N"
"Mbandza",2022,118419.458286575,726834.092463782,2949877.33501919,11107152.520117,24864154.1214985,-4093.58249290334,-4416.51011414966,-1130.24667437375,170.961681833491,-1557.65087896911,-26043.1628666371,-44791.9606415331,-22405.4781919979,-18150.4318884984,-8643.06280402094,-161.463810624715,-123.472325771945,-85.4808409192483,-28.4936136402393,237.44678033021,-1386.68919713143,-1690.62107595464,-246.944651543628,189.957424264867,778.825439485023,-12100.2879257239,-18093.4446612,-3134.29750036076,636.357371313497,1519.65939407423,"2022","Mbandza_2022","N"
"Mekouka",1992,125609.346794991,783517.387864349,3116080.58337953,12294044.4984073,27023001.2525237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992","Mekouka_1992","N"
"Mekouka",1993,125609.346794991,783517.387864349,3116080.58337953,12294044.4984073,27023001.2525237,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"1993","Mekouka_1993","S"
"Mekouka",1994,125609.346794991,783517.387864349,3116080.58337953,12294044.4984073,27023001.2525237,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,"1994","Mekouka_1994","N"
"Mekouka",1995,125609.346794991,783517.387864349,3116080.58337953,12293854.540983,27026202.0351225,0,0,0,NA,NA,3200.78259885684,3200.78259885684,3200.78259885684,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,-189.957424301654,-189.957424301654,-189.957424301654,NA,NA,"1995","Mekouka_1995","N"
"Mekouka",1996,125609.346794991,783517.387864349,3116080.58337953,12293626.5920739,27027360.7754104,0,0,0,0,NA,1158.74028792605,4359.52288678288,4359.52288678288,4359.52288678288,NA,0,0,0,0,NA,0,0,0,0,NA,-227.948909100145,-417.906333401799,-417.906333401799,-417.906333401799,NA,"1996","Mekouka_1996","N"
"Mekouka",1997,125609.346794991,783517.387864349,3116080.58337953,12293275.1708391,27026429.9840316,0,0,0,0,0,-930.791378825903,227.948909100145,3428.73150795698,3428.73150795698,3428.73150795698,0,0,0,0,0,0,0,0,0,0,-351.421234838665,-579.37014393881,-769.327568240464,-769.327568240464,-769.327568240464,"1997","Mekouka_1997","N"
"Mekouka",1998,125609.346794991,783517.387864349,3116080.58337953,12291470.5753086,27008355.5351129,0,0,0,0,0,-18074.4489187635,-19005.2402975895,-17846.5000096634,-14645.7174108066,-14645.7174108066,0,0,0,0,0,0,0,0,0,0,-1804.59553049877,-2156.01676533744,-2383.96567443758,-2573.92309873924,-2573.92309873924,"1998","Mekouka_1998","N"
"Mekouka",1999,125609.346794991,783403.41340979,3115881.12808405,12273795.0369807,26937662.8796727,-199.455295476597,-199.455295476597,-199.455295476597,-199.455295476597,-199.455295476597,-70692.6554401256,-88767.1043588892,-89697.8957377151,-88539.155449789,-85338.3728509322,0,0,0,0,0,-113.97445455892,-113.97445455892,-113.97445455892,-113.97445455892,-113.97445455892,-17675.5383278839,-19480.1338583827,-19831.5550932214,-20059.5040023215,-20249.4614266232,"1999","Mekouka_1999","N"
"Mekouka",2000,125609.346794991,783270.443212805,3115197.28135671,12258731.4132365,26882594.2223784,-683.846727345604,-883.302022822201,-883.302022822201,-883.302022822201,-883.302022822201,-55068.6572943069,-125761.312734433,-143835.761653196,-144766.553032022,-143607.812744096,0,0,0,0,0,-132.970196985407,-246.944651544327,-246.944651544327,-246.944651544327,-246.944651544327,-15063.6237441935,-32739.1620720774,-34543.7576025762,-34895.1788374148,-35123.127746515,"2000","Mekouka_2000","N"
"Mekouka",2001,125609.346794991,783014.000690048,3114921.84309152,12256043.5156832,26875784.2487185,-275.438265189528,-959.284992535133,-1158.74028801173,-1158.74028801173,-1158.74028801173,-6809.97365990654,-61878.6309542134,-132571.286394339,-150645.735313103,-151576.526691929,0,0,0,0,0,-256.442522757454,-389.412719742861,-503.387174301781,-503.387174301781,-503.387174301781,-2687.89755328745,-17751.5212974809,-35427.0596253648,-37231.6551558636,-37583.0763907023,"2001","Mekouka_2001","N"
"Mekouka",2002,125609.346794991,783014.000690048,3114921.84309152,12260839.9406458,26874976.9296654,0,-275.438265189528,-959.284992535133,-1158.74028801173,-1158.74028801173,-807.31905311346,-7617.29271302,-62685.9500073269,-133378.605447453,-151453.054366216,0,0,0,0,0,0,-256.442522757454,-389.412719742861,-503.387174301781,-503.387174301781,4796.42496262491,2108.52740933746,-12955.096334856,-30630.6346627399,-32435.2301932387,"2002","Mekouka_2002","N"
"Mekouka",2003,125609.346794991,783014.000690048,3114912.34522031,12264544.110419,26880238.7503175,-9.49787121033296,-9.49787121033296,-284.936136399861,-968.782863745466,-1168.23815922206,5261.82065208629,4454.50159897283,-2355.47206093371,-57424.1293552406,-128116.784795366,0,0,0,0,0,0,0,-256.442522757454,-389.412719742861,-503.387174301781,3704.16977320984,8500.59473583475,5812.6971825473,-9250.92656164616,-26926.4648895301,"2003","Mekouka_2003","N"
"Mekouka",2004,125609.346794991,783014.000690048,3114912.34522031,12260441.0300549,26865241.6116718,0,-9.49787121033296,-9.49787121033296,-284.936136399861,-968.782863745466,-14997.1386456639,-9735.31799357757,-10542.637046691,-17352.6107065976,-72421.2680009045,0,0,0,0,0,0,0,0,-256.442522757454,-389.412719742861,-4103.08036415279,-398.910590942949,4397.51437168196,1709.61681839451,-13354.006925799,"2004","Mekouka_2004","N"
"Mekouka",2005,125609.346794991,783014.000690048,3115016.82180365,12259947.1407518,26863114.0885201,104.476583346725,104.476583346725,94.9787121363916,94.9787121363916,-180.459553053137,-2127.52315177023,-17124.6617974341,-11862.8411453478,-12670.1601984613,-19480.1338583678,0,0,0,0,0,0,0,0,0,-256.442522757454,-493.889303099364,-4596.96966725215,-892.799894042313,3903.62506858259,1215.72751529515,"2005","Mekouka_2005","N"
"Mekouka",2006,125609.346794991,783014.000690048,3115016.82180365,12261248.349108,26866419.3477023,0,104.476583346725,104.476583346725,94.9787121363916,94.9787121363916,3305.25918223709,1177.73603046685,-13819.402615197,-8557.58196311072,-9364.90101622418,0,0,0,0,0,0,0,0,0,0,1301.2083562389,807.319053139538,-3295.76131101325,408.408462196589,5204.8334248215,"2006","Mekouka_2006","N"
"Mekouka",2007,125609.346794991,783014.000690048,3115092.80477336,12261134.3746535,26865782.990331,75.9829697031528,75.9829697031528,180.459553049877,180.459553049877,170.961681839544,-636.357371266931,2668.90181097016,541.378659199923,-14455.7599864639,-9193.93933437765,0,0,0,0,0,0,0,0,0,0,-113.974454525858,1187.23390171304,693.344598613679,-3409.73576553911,294.43400767073,"2007","Mekouka_2007","N"
"Mekouka",2008,125609.346794991,783014.000690048,3115102.30264457,12255787.0731604,26857472.3530194,9.49787121638656,85.4808409195393,85.4808409195393,189.957424266264,189.957424266264,-8310.6373116076,-8946.99468287453,-5641.73550063744,-7769.25865240768,-22766.3972980715,0,0,0,0,0,0,0,0,0,0,-5347.30149313435,-5461.27594766021,-4160.06759142131,-4653.95689452067,-8757.03725867346,"2008","Mekouka_2008","N"
"Mekouka",2009,125609.346794991,782919.021977916,3115007.32393244,12253108.6734783,26853863.1619584,-94.9787121298723,-85.4808409134857,-9.49787121033296,-9.49787121033296,94.9787121363916,-3609.1910610199,-11919.8283726275,-12556.1857438944,-9250.92656165734,-11378.4497134276,0,0,0,0,0,-94.9787121319678,-94.9787121319678,-94.9787121319678,-94.9787121319678,-94.9787121319678,-2678.39968211949,-8025.70117525384,-8139.6756297797,-6838.4672735408,-7332.35657664016,"2009","Mekouka_2009","N"
"Mekouka",2010,125609.346794991,782919.021977916,3115007.32393244,12250648.7248341,26844849.6821771,0,-94.9787121298723,-85.4808409134857,-9.49787121033296,-9.49787121033296,-9013.47978132963,-12622.6708423495,-20933.3081539571,-21569.6655252241,-18264.406342987,0,0,0,0,0,0,-94.9787121319678,-94.9787121319678,-94.9787121319678,-94.9787121319678,-2459.94864419848,-5138.34832631797,-10485.6498194523,-10599.6242739782,-9298.41591773927,"2010","Mekouka_2010","N"
"Mekouka",2011,125609.346794991,782890.528364275,3114940.83883395,12246992.0444169,26835750.7215547,-66.4850984932855,-66.4850984932855,-161.463810623158,-151.965939406771,-75.9829697036184,-9098.96062233672,-18112.4404036663,-21721.6314646862,-30032.2687762938,-30668.6261475608,0,0,0,0,0,-28.4936136401957,-28.4936136401957,-123.472325772163,-123.472325772163,-123.472325772163,-3656.68041711301,-6116.62906131148,-8795.02874343097,-14142.3302365653,-14256.3046910912,"2011","Mekouka_2011","N"
"Mekouka",2012,125609.346794991,782890.528364275,3114940.83883395,12245833.3041289,26821370.9445379,0,-66.4850984932855,-66.4850984932855,-161.463810623158,-151.965939406771,-14379.7770168371,-23478.7376391739,-32492.2174205035,-36101.4084815234,-44412.045793131,0,0,0,0,0,0,-28.4936136401957,-28.4936136401957,-123.472325772163,-123.472325772163,-1158.74028800055,-4815.42070511356,-7275.36934931204,-9953.76903143153,-15301.0705245659,"2012","Mekouka_2012","N"
"Mekouka",2013,125609.346794991,782890.528364275,3114940.83883395,12244598.5808712,26818873.0044088,0,0,-66.4850984932855,-66.4850984932855,-161.463810623158,-2497.9401290752,-16877.7171459123,-25976.6777682491,-34990.1575495787,-38599.3486105986,0,0,0,0,0,0,0,-28.4936136401957,-28.4936136401957,-123.472325772163,-1234.72325769812,-2393.46354569867,-6050.14396281168,-8510.09260701016,-11188.4922891296,"2013","Mekouka_2013","N"
"Mekouka",2014,125609.346794991,782890.528364275,3114940.83883395,12241663.7386663,26816384.562151,0,0,0,-66.4850984932855,-66.4850984932855,-2488.44225782156,-4986.38238689676,-19366.1594037339,-28465.1200260706,-37478.5998074003,0,0,0,0,0,0,0,0,-28.4936136401957,-28.4936136401957,-2934.8422049284,-4169.56546262652,-5328.30575062707,-8984.98616774008,-11444.9348119386,"2014","Mekouka_2014","N"
"Mekouka",2015,125609.346794991,782890.528364275,3114940.83883395,12241663.7386663,26816384.562151,0,0,0,0,-66.4850984932855,0,-2488.44225782156,-4986.38238689676,-19366.1594037339,-28465.1200260706,0,0,0,0,0,0,0,0,0,-28.4936136401957,0,-2934.8422049284,-4169.56546262652,-5328.30575062707,-8984.98616774008,"2015","Mekouka_2015","N"
"Mekouka",2016,125609.346794991,782890.528364275,3114826.86437939,12244836.0276516,26818094.1789694,-113.974454559851,-113.974454559851,-113.974454559851,-113.974454559851,-113.974454559851,1709.61681838334,1709.61681838334,-778.825439438224,-3276.76556851342,-17656.5425853506,0,0,0,0,0,0,0,0,0,0,3172.28898526728,3172.28898526728,237.446780338883,-997.276477359235,-2156.01676535979,"2016","Mekouka_2016","N"
"Mekouka",2017,125609.346794991,782273.166735415,3114209.50275053,12243496.8278105,26823982.8591215,-617.361628860235,-731.336083420087,-731.336083420087,-731.336083420087,-731.336083420087,5888.68015214056,7598.29697052389,7598.29697052389,5109.85471270233,2611.91458362713,0,0,0,0,0,-617.361628860002,-617.361628860002,-617.361628860002,-617.361628860002,-617.361628860002,-1339.19984104857,1833.08914421871,1833.08914421871,-1101.75306070969,-2336.4763184078,"2017","Mekouka_2017","N"
"Mekouka",2018,125599.848923778,782197.183765709,3112433.40083365,12236221.4584612,26842503.7079874,-1776.10191687988,-2393.46354574012,-2507.43800029997,-2507.43800029997,-2507.43800029997,18520.8488658816,24409.5290180221,26119.1458364055,26119.1458364055,23630.7035785839,-9.49787121299596,-9.49787121299596,-9.49787121299596,-9.49787121299596,-9.49787121299596,-75.9829697060632,-693.344598566066,-693.344598566066,-693.344598566066,-693.344598566066,-7275.36934937164,-8614.56919042021,-5442.28020515293,-5442.28020515293,-8377.12241008133,"2018","Mekouka_2018","N"
"Mekouka",2019,125599.848923778,781826.766788393,3110856.75421225,12215877.0183224,26830602.8753572,-1576.64662139677,-3352.74853827665,-3970.11016713688,-4084.08462169673,-4084.08462169673,-11900.8326301798,6620.01623570174,12508.6963878423,14218.3132062256,14218.3132062256,0,-9.49787121299596,-9.49787121299596,-9.49787121299596,-9.49787121299596,-370.416977316025,-446.399947022088,-1063.76157588209,-1063.76157588209,-1063.76157588209,-20344.4401387349,-27619.8094881065,-28959.0093291551,-25786.7203438878,-25786.7203438878,"2019","Mekouka_2019","N"
