"Location","yrfac","buffer","year","forest_sum_ha","total","pct_buff"
"Mekouka","2020","20",2020,125599.848923778,125628.342537418,99.9773191199816
"Mekouka","2020","200",2020,12211470.0060795,12566281.9809922,97.1764761012891
"Mekouka","2020","300",2020,26829520.1180389,28274431.2657078,94.8896897904314
"Mekouka","2020","50",2020,781722.290205048,785549.932303981,99.5127436281858
"Mekouka","2021","100",2021,3110628.80530314,3141753.3292689,99.0093262995601
"Mekouka","2021","20",2021,125599.848923778,125628.342537418,99.9773191199816
"Mekouka","2021","200",2021,12203577.2751013,12566281.9809922,97.1136673008008
"Mekouka","2021","300",2021,26789496.0887463,28274431.2657078,94.7481342312181
"Mekouka","2021","50",2021,781722.290205048,785549.932303981,99.5127436281858
"Mekouka","2022","100",2022,3110543.32446222,3141753.3292689,99.0066054990401
"Mekouka","2022","20",2022,125599.848923778,125628.342537418,99.9773191199816
"Mekouka","2022","200",2022,12197679.0970778,12566281.9809922,97.066730760364
"Mekouka","2022","300",2022,26757782.6967653,28274431.2657078,94.6359714376221
"Mekouka","2022","50",2022,781722.290205048,785549.932303981,99.5127436281858
"Mvoula","1992","100",1992,2846616.47918893,3141572.86971585,90.6111873650859
"Mvoula","1992","20",1992,120755.93460503,125533.363825285,96.1942952258459
"Mvoula","1992","200",1992,10513915.4841386,12565731.1044618,83.6713391105855
"Mvoula","1992","300",1992,24102263.3863866,28239089.6869234,85.3507094371657
"Mvoula","1992","50",1992,758139.075982594,785426.459978209,96.525787532499
"Mvoula","1993","100",1993,2846616.47918893,3141572.86971585,90.6111873650859
"Mvoula","1993","20",1993,120755.93460503,125533.363825285,96.1942952258459
"Mvoula","1993","200",1993,10513915.4841386,12565731.1044618,83.6713391105855
"Mvoula","1993","300",1993,24102244.3906442,28239089.6869234,85.3506421696205
"Mvoula","1993","50",1993,758139.075982594,785426.459978209,96.525787532499
"Mvoula","1994","100",1994,2846616.47918893,3141572.86971585,90.6111873650859
"Mvoula","1994","20",1994,120755.93460503,125533.363825285,96.1942952258459
"Mvoula","1994","200",1994,10513915.4841386,12565731.1044618,83.6713391105855
"Mvoula","1994","300",1994,24102244.3906442,28239089.6869234,85.3506421696205
"Mvoula","1994","50",1994,758139.075982594,785426.459978209,96.525787532499
"Mvoula","1995","100",1995,2852068.25726533,3141572.86971585,90.7847239438152
"Mvoula","1995","20",1995,120755.93460503,125533.363825285,96.1942952258459
"Mvoula","1995","200",1995,10531572.026724,12565731.1044618,83.8118525629156
"Mvoula","1995","300",1995,24120176.3714948,28239089.6869234,85.4141427323136
"Mvoula","1995","50",1995,758158.07172502,785426.459978209,96.5282060584073
"Mvoula","1996","100",1996,2856294.80995522,3141572.86971585,90.9192601416108
"Mvoula","1996","20",1996,120755.93460503,125533.363825285,96.1942952258459
"Mvoula","1996","200",1996,10543035.9572783,12565731.1044618,83.9030842664995
"Mvoula","1996","300",1996,24134679.6208373,28239089.6869234,85.4655015030931
"Mvoula","1996","50",1996,758158.07172502,785426.459978209,96.5282060584073
"Mvoula","1997","100",1997,2857833.46509176,3141572.86971585,90.9682373641789
"Mvoula","1997","20",1997,120755.93460503,125533.363825285,96.1942952258459
"Mvoula","1997","200",1997,10545267.9570134,12565731.1044618,83.9208468599894
"Mvoula","1997","300",1997,24140777.2541563,28239089.6869234,85.4870943851108
"Mvoula","1997","50",1997,758158.07172502,785426.459978209,96.5282060584073
"Mvoula","1998","100",1998,2854053.31234889,3141572.86971585,90.8479106074988
"Mvoula","1998","20",1998,120755.93460503,125533.363825285,96.1942952258459
"Mvoula","1998","200",1998,10518768.8963285,12565731.1044618,83.7099633032378
"Mvoula","1998","300",1998,24104542.8754778,28239089.6869234,85.3587815425928
"Mvoula","1998","50",1998,758158.07172502,785426.459978209,96.5282060584073
"Mvoula","1999","100",1999,2846388.53027982,3141572.86971585,90.603931480261
"Mvoula","1999","20",1999,120679.951635324,125533.363825285,96.1337671181057
"Mvoula","1999","200",1999,10491244.0655526,12565731.1044618,83.4909165120314
"Mvoula","1999","300",1999,24107316.253872,28239089.6869234,85.3686026041957
"Mvoula","1999","50",1999,757844.641974984,785426.459978209,96.4883003809178
"Mvoula","2000","100",2000,2835352.00393004,3141572.86971585,90.252625723321
"Mvoula","2000","20",2000,120148.070847383,125533.363825285,95.7100703639255
"Mvoula","2000","200",2000,10484130.1600139,12565731.1044618,83.4343029693766
"Mvoula","2000","300",2000,24184600.4319341,28239089.6869234,85.6422806119461
"Mvoula","2000","50",2000,755109.255065572,785426.459978209,96.1400326500997
"Mvoula","2001","100",2001,2831600.34480081,3141572.86971585,90.1332059522442
"Mvoula","2001","20",2001,120062.590006464,125533.363825285,95.641976242718
"Mvoula","2001","200",2001,10489648.4231888,12565731.1044618,83.4782181473239
"Mvoula","2001","300",2001,24236069.3960386,28239089.6869234,85.824542025735
"Mvoula","2001","50",2001,754824.318929176,785426.459978208,96.103754761473
"Mvoula","2002","100",2002,2829339.85145206,3141572.86971585,90.0612517610636
"Mvoula","2002","20",2002,120062.590006464,125533.363825285,95.641976242718
"Mvoula","2002","200",2002,10484424.5940215,12565731.1044618,83.4366461200072
"Mvoula","2002","300",2002,24240248.4593724,28239089.6869234,85.8393408856848
"Mvoula","2002","50",2002,754624.863633698,785426.459978209,96.0783602394341
"Mvoula","2003","100",2003,2828542.03027016,3141572.86971585,90.0358561641766
"Mvoula","2003","20",2003,120062.590006464,125533.363825285,95.641976242718
"Mvoula","2003","200",2003,10487520.900037,12565731.1044618,83.4612869943804
"Mvoula","2003","300",2003,24256489.8191471,28239089.6869234,85.8968546368527
"Mvoula","2003","50",2003,754539.382792778,785426.459978209,96.0674768728459
"Mvoula","2004","100",2004,2827601.74102004,3141572.86971585,90.0059256392736
"Mvoula","2004","20",2004,120062.590006464,125533.363825285,95.641976242718
"Mvoula","2004","200",2004,10496002.4990304,12565731.1044618,83.5287848496417
"Mvoula","2004","300",2004,24281231.7736576,28239089.6869234,85.9844706145093
"Mvoula","2004","50",2004,754121.476459396,785426.459978209,96.0142693028598
"Mvoula","2005","100",2005,2827326.30275486,3141572.86971585,89.9971581117768
"Mvoula","2005","20",2005,120062.590006464,125533.363825285,95.641976242718
"Mvoula","2005","200",2005,10497512.6605533,12565731.1044618,83.5408029448114
"Mvoula","2005","300",2005,24284755.4838776,28239089.6869234,85.9969487441484
"Mvoula","2005","50",2005,754073.98710333,785426.459978209,96.0082229880887
"Mvoula","2006","100",2006,2827706.21760339,3141572.86971585,90.0092512531517
"Mvoula","2006","20",2006,120062.590006464,125533.363825285,95.641976242718
"Mvoula","2006","200",2006,10497702.6179776,12565731.1044618,83.5423146548956
"Mvoula","2006","300",2006,24291204.5384315,28239089.6869234,86.0197860757528
"Mvoula","2006","50",2006,754159.467944249,785426.459978209,96.0191063546768
"Mvoula","2007","100",2007,2826794.42196692,3141572.86971585,89.980227713852
"Mvoula","2007","20",2007,120062.590006464,125533.363825285,95.641976242718
"Mvoula","2007","200",2007,10499716.1666748,12565731.1044618,83.5583387817885
"Mvoula","2007","300",2007,24303105.3710617,28239089.6869234,86.0619291928367
"Mvoula","2007","50",2007,753580.097800242,785426.459978209,95.9453413144688
"Mvoula","2008","100",2008,2826129.57098199,3141572.86971585,89.959064716446
"Mvoula","2008","20",2008,120062.590006464,125533.363825285,95.641976242718
"Mvoula","2008","200",2008,10498965.8348489,12565731.1044618,83.5523675269558
"Mvoula","2008","300",2008,24311700.9445096,28239089.6869234,86.0923677570511
"Mvoula","2008","50",2008,753095.706368367,785426.459978209,95.8836689038031
"Mvoula","2009","100",2009,2825189.28173188,3141572.86971585,89.9291341915432
"Mvoula","2009","20",2009,120062.590006464,125533.363825285,95.641976242718
"Mvoula","2009","200",2009,10497816.5924321,12565731.1044618,83.5432216809461
"Mvoula","2009","300",2009,24317342.6800102,28239089.6869234,86.112346217983
"Mvoula","2009","50",2009,753000.727656235,785426.459978209,95.8715762742608
"Mvoula","2010","100",2010,2823109.24793619,3141572.86971585,89.8629242425159
"Mvoula","2010","20",2010,120062.590006464,125533.363825285,95.641976242718
"Mvoula","2010","200",2010,10490265.7848176,12565731.1044618,83.4831312050976
"Mvoula","2010","300",2010,24310618.1871913,28239089.6869234,86.0885335069733
"Mvoula","2010","50",2010,752677.800034985,785426.459978209,95.830461333817
"Mvoula","2011","100",2011,2820031.9376631,3141572.86971585,89.7649697973794
"Mvoula","2011","20",2011,120062.590006464,125533.363825285,95.641976242718
"Mvoula","2011","200",2011,10481565.7347863,12565731.1044618,83.4138948832394
"Mvoula","2011","300",2011,24301500.2308266,28239089.6869234,86.056245085265
"Mvoula","2011","50",2011,751927.46820914,785426.459978209,95.7349295604328
"Mvoula","2012","100",2012,2814922.08295038,3141572.86971585,89.6023170458875
"Mvoula","2012","20",2012,120062.590006464,125533.363825285,95.641976242718
"Mvoula","2012","200",2012,10464820.9878374,12565731.1044618,83.2806376393137
"Mvoula","2012","300",2012,24268371.6560349,28239089.6869234,85.9389304863915
"Mvoula","2012","50",2012,751082.157671163,785426.459978209,95.6273051575065
"Mvoula","2013","100",2013,2814513.67448821,3141572.86971585,89.5893169189093
"Mvoula","2013","20",2013,120062.590006464,125533.363825285,95.641976242718
"Mvoula","2013","200",2013,10463206.3497311,12565731.1044618,83.2677881035976
"Mvoula","2013","300",2013,24267991.7411863,28239089.6869234,85.937585135487
"Mvoula","2013","50",2013,751063.161928736,785426.459978209,95.624886631598
"Mvoula","2014","100",2014,2814513.67448821,3141572.86971585,89.5893169189093
"Mvoula","2014","20",2014,120062.590006464,125533.363825285,95.641976242718
"Mvoula","2014","200",2014,10463139.8646326,12565731.1044618,83.2672590050682
"Mvoula","2014","300",2014,24280965.8332635,28239089.6869234,85.9835288688759
"Mvoula","2014","50",2014,750996.676830244,785426.459978209,95.6164217909185
"Mvoula","2015","100",2015,2814513.67448821,3141572.86971585,89.5893169189093
"Mvoula","2015","20",2015,120062.590006464,125533.363825285,95.641976242718
"Mvoula","2015","200",2015,10463139.8646326,12565731.1044618,83.2672590050682
"Mvoula","2015","300",2015,24280965.8332635,28239089.6869234,85.9835288688759
"Mvoula","2015","50",2015,750996.676830244,785426.459978209,95.6164217909185
"Mvoula","2016","100",2016,2816023.83601112,3141572.86971585,89.6373871558747
"Mvoula","2016","20",2016,120062.590006464,125533.363825285,95.641976242718
"Mvoula","2016","200",2016,10479248.2542103,12565731.1044618,83.3954520202117
"Mvoula","2016","300",2016,24310456.7233807,28239089.6869234,86.087961732839
"Mvoula","2016","50",2016,750844.710890831,785426.459978209,95.5970735836507
"Mvoula","2017","100",2017,2817600.48263251,3141572.86971585,89.6875736925804
"Mvoula","2017","20",2017,120062.590006464,125533.363825285,95.641976242718
"Mvoula","2017","200",2017,10485374.3811428,12565731.1044618,83.4442046704284
"Mvoula","2017","300",2017,24318567.9053968,28239089.6869234,86.1166849746503
"Mvoula","2017","50",2017,750920.693860537,785426.459978209,95.6067476872846
"Mvoula","2018","100",2018,2818198.84851895,3141572.86971585,89.7066203902457
"Mvoula","2018","20",2018,120005.602779185,125533.363825285,95.5965801619133
"Mvoula","2018","200",2018,10488166.7552795,12565731.1044618,83.4664268086668
"Mvoula","2018","300",2018,24332244.8399438,28239089.6869234,86.1651176072125
"Mvoula","2018","50",2018,749268.064269435,785426.459978209,95.3963359332487
"Mvoula","2019","100",2019,2822681.84373159,3141572.86971585,89.8493194584691
"Mvoula","2019","20",2019,120138.57297617,125533.363825286,95.7025043504574
"Mvoula","2019","200",2019,10496923.7925381,12565731.1044618,83.5361166435502
"Mvoula","2019","300",2019,24339833.6390432,28239089.6869234,86.1919909915304
"Mvoula","2019","50",2019,749733.459958884,785426.459978209,95.455589818006
"Mvoula","2020","100",2020,2829719.76630059,3141572.86971585,90.0733449024385
"Mvoula","2020","20",2020,120347.526142861,125533.363825285,95.8689566467432
"Mvoula","2020","200",2020,10517192.2497071,12565731.1044618,83.6974161095386
"Mvoula","2020","300",2020,24364053.210637,28239089.6869234,86.2777571116932
"Mvoula","2020","50",2020,750844.710890832,785426.459978209,95.5970735836508
"Mvoula","2021","100",2021,2829197.38338386,3141572.86971585,90.056716833048
"Mvoula","2021","20",2021,120186.062332236,125533.363825286,95.7403344177948
"Mvoula","2021","200",2021,10511066.1227746,12565731.1044618,83.6486634593219
"Mvoula","2021","300",2021,24345009.9788544,28239089.6869234,86.2103213976042
"Mvoula","2021","50",2021,750673.749208994,785426.459978209,95.5753068504747
"Mvoula","2022","100",2022,2824049.5371863,3141572.86971585,89.8928547674187
"Mvoula","2022","20",2022,118732.888036612,125533.363825285,94.5827343572678
"Mvoula","2022","200",2022,10496667.3500153,12565731.1044618,83.5340758349365
"Mvoula","2022","300",2022,24316953.2672905,28239089.6869234,86.1109672333059
"Mvoula","2022","50",2022,748156.813337486,785426.459978209,95.2548521676037
"NKivu","1992","100",1992,2082439.66746491,18849297.4955101,11.0478370239578
"NKivu","1992","20",1992,38753.1362153267,753691.509481904,5.14177693761816
"NKivu","1992","200",1992,7594683.86306944,75398614.7296953,10.0727100760358
"NKivu","1992","200",1992,7594683.86306944,75398614.7296954,10.0727100760358
"NKivu","1992","300",1992,16077014.0101416,169645273.176965,9.47684171157006
"NKivu","1992","50",1992,441880.736031722,4712438.35368992,9.37690220787126
"NKivu","1993","100",1993,2082401.67419412,18849297.4955101,11.0476354606326
"NKivu","1993","100",1993,2082401.67419412,18849297.49551,11.0476354606327
"NKivu","1993","20",1993,38753.1362153267,753691.509481905,5.14177693761815
"NKivu","1993","200",1993,7594636.37148094,75398614.7296954,10.0726470886869
"NKivu","1993","200",1993,7594636.37148094,75398614.7296953,10.0726470886869
"NKivu","1993","300",1993,16076966.5185531,169645273.176965,9.47681371692711
"NKivu","1993","50",1993,441880.736031722,4712438.35368992,9.37690220787126
"NKivu","1994","100",1994,2082401.67419412,18849297.4955101,11.0476354606326
